sawtooth,data,point
15164.514375,15159,10
15169.6340625,15163,11
15174.75375,15171,12
15179.8734375,15176,13
15184.993125,15182,14
15190.1128125,15187,15
15195.2325,15188,16
15200.3521875,15190,17
15205.471875,15195,18
15210.5915625,15197,19
15215.71125,15200,20
15220.8309375,15207,21
15225.950625,15210,22
15231.0703125,15218,23
15236.19,15226,24
15241.3096875,15235,25
15246.429375,15242,26
15251.5490625,15248,27
15256.66875,15263,28
15261.7884375,15260,29
15266.908125,15266,30
15272.0278125,15272,31
15277.1475,15272,32
15282.2671875,15279,33
15287.386875,15281,34
15292.5065625,15285,35
15297.62625,15290,36
15302.7459375,15296,37
15307.865625,15300,38
15312.9853125,15310,39
15318.105,15312,40
15323.2246875,15323,41
15328.344375,15327,42
15333.4640625,15333,43
15338.58375,15345,44
15343.7034375,15347,45
15348.823125,15351,46
15353.9428125,15355,47
15359.0625,15355,48
15364.1821875,15358,49
15369.301875,15362,50
15374.4215625,15371,51
15379.54125,15375,52
15384.6609375,15379,53
15389.780625,15383,54
15394.9003125,15386,55
15400.02,15393,56
15405.1396875,15402,57
15410.259375,15412,58
15415.3790625,15420,59
15420.49875,15425,60
15425.6184375,15429,61
15430.738125,15436,62
15435.8578125,15439,63
15440.9775,15442,0
15446.0971875,15448,1
15451.216875,15446,2
15456.3365625,15456,3
15461.45625,15455,4
15466.5759375,15459,5
15471.695625,15467,6
15476.8153125,15473,7
15481.935,15483,8
15487.0546875,15487,9
15492.174375,15497,10
15497.2940625,15502,11
15502.41375,15511,12
15507.5334375,15511,13
15512.653125,15518,14
15517.7728125,15522,15
15522.8925,15523,16
15528.0121875,15524,17
15533.131875,15532,18
15538.2515625,15537,19
15543.37125,15542,20
15548.4909375,15547,21
15553.610625,15550,22
15558.7303125,15553,23
15563.85,15559,24
15568.9696875,15568,25
15574.089375,15579,26
15579.2090625,15588,27
15584.32875,15593,28
15589.4484375,15600,29
15594.568125,15603,30
15599.6878125,15607,31
15604.8075,15610,32
15609.9271875,15611,33
15615.046875,15617,34
15620.1665625,15621,35
15625.28625,15627,36
15630.4059375,15635,37
15635.525625,15639,38
15640.6453125,15646,39
15645.765,15648,40
15650.8846875,15656,41
15656.004375,15665,42
15661.1240625,15670,43
15666.24375,15675,44
15671.3634375,15681,45
15676.483125,15687,46
15681.6028125,15691,47
15686.7225,15692,48
15691.8421875,15698,49
15696.961875,15699,50
15702.0815625,15705,51
15707.20125,15705,52
15712.3209375,15711,53
15717.440625,15720,54
15722.5603125,15726,55
15727.68,15730,56
15732.7996875,15737,57
15737.919375,15743,58
15743.0390625,15754,59
15748.15875,15759,60
15753.2784375,15767,61
15758.398125,15773,62
15763.5178125,15776,63
15768.6375,15779,0
15773.7571875,15777,1
15778.876875,15786,2
15783.9965625,15788,3
15789.11625,15791,4
15794.2359375,15797,5
15799.355625,15802,6
15804.4753125,15809,7
15809.595,15816,8
15814.7146875,15820,9
15819.834375,15831,10
15824.9540625,15837,11
15830.07375,15841,12
15835.1934375,15850,13
15840.313125,15854,14
15845.4328125,15856,15
15850.5525,15859,16
15855.6721875,15860,17
15860.791875,15865,18
15865.9115625,15865,19
15871.03125,15873,20
15876.1509375,15878,21
15881.270625,15881,22
15886.3903125,15888,23
15891.51,15896,24
15896.6296875,15902,25
15901.749375,15915,26
15906.8690625,15918,27
15911.98875,15925,28
15917.1084375,15932,29
15922.228125,15937,30
15927.3478125,15941,31
15932.4675,15941,32
15937.5871875,15946,33
15942.706875,15949,34
15947.8265625,15955,35
15952.94625,15960,36
15958.0659375,15964,37
15963.185625,15967,38
15968.3053125,15974,39
15973.425,15980,40
15978.5446875,15991,41
15983.664375,15996,42
15988.7840625,15999,43
15993.90375,16009,44
15999.0234375,16017,45
16004.143125,16017,46
16009.2628125,16026,47
16014.3825,16023,48
16019.5021875,16026,49
16024.621875,16030,50
16029.7415625,16032,51
16034.86125,16039,52
16039.9809375,16046,53
16045.100625,16048,54
16050.2203125,16053,55
16055.34,16058,56
16060.4596875,16066,57
16065.579375,16078,58
16070.6990625,16082,59
16075.81875,16092,60
16080.9384375,16095,61
16086.058125,16100,62
16091.1778125,16102,63
16096.2975,16105,0
16101.4171875,16110,1
16106.536875,16113,2
16111.6565625,16114,3
16116.77625,16120,4
16121.8959375,16125,5
16127.015625,16130,6
16132.1353125,16139,7
16137.255,16142,8
16142.3746875,16152,9
16147.494375,16157,10
16152.6140625,16164,11
16157.73375,16169,12
16162.8534375,16177,13
16167.973125,16182,14
16173.0928125,16186,15
16178.2125,16185,16
16183.3321875,16190,17
16188.451875,16193,18
16193.5715625,16196,19
16198.69125,16202,20
16203.8109375,16206,21
16208.930625,16208,22
16214.0503125,16217,23
16219.17,16224,24
16224.2896875,16233,25
16229.409375,16239,26
16234.5290625,16246,27
16239.64875,16255,28
16244.7684375,16258,29
16249.888125,16261,30
16255.0078125,16267,31
16260.1275,16269,32
16265.2471875,16272,33
16270.366875,16276,34
16275.4865625,16280,35
16280.60625,16284,36
16285.7259375,16291,37
16290.845625,16295,38
16295.9653125,16299,39
16301.085,16306,40
16306.2046875,16313,41
16311.324375,16326,42
16316.4440625,16327,43
16321.56375,16338,44
16326.6834375,16339,45
16331.803125,16341,46
16336.9228125,16351,47
16342.0425,16349,48
16347.1621875,16351,49
16352.281875,16355,50
16357.4015625,16358,51
16362.52125,16364,52
16367.6409375,16367,53
16372.760625,16373,54
16377.8803125,16377,55
16383.0,16382,56
0.0,11,57
5.1196875,16,58
10.239375,24,59
15.3590625,30,60
20.47875,36,61
25.5984375,41,62
30.718125,47,63
35.8378125,48,0
40.9575,48,1
46.0771875,55,2
51.196875,56,3
56.3165625,59,4
61.43625,66,5
66.5559375,74,6
71.675625,77,7
76.7953125,85,8
81.915,92,9
87.0346875,103,10
92.154375,105,11
97.2740625,112,12
102.39375,115,13
107.5134375,118,14
112.633125,121,15
117.7528125,124,16
122.8725,130,17
127.9921875,134,18
133.111875,138,19
138.2315625,142,20
143.35125,146,21
148.4709375,150,22
153.590625,154,23
158.7103125,161,24
163.83,170,25
168.9496875,177,26
174.069375,182,27
179.1890625,190,28
184.30875,199,29
189.4284375,201,30
194.548125,206,31
199.6678125,208,32
204.7875,212,33
209.9071875,210,34
215.026875,220,35
220.1465625,223,36
225.26625,229,37
230.3859375,229,38
235.505625,239,39
240.6253125,246,40
245.745,252,41
250.8646875,259,42
255.984375,268,43
261.1040625,273,44
266.22375,276,45
271.3434375,279,46
276.463125,284,47
281.5828125,286,48
286.7025,287,49
291.8221875,292,50
296.941875,297,51
302.0615625,300,52
307.18125,304,53
312.3009375,308,54
317.420625,315,55
322.5403125,320,56
327.66,328,57
332.7796875,335,58
337.899375,342,59
343.0190625,349,60
348.13875,356,61
353.2584375,361,62
358.378125,364,63
363.4978125,363,0
368.6175,367,1
373.7371875,372,2
378.856875,374,3
383.9765625,376,4
389.09625,385,5
394.2159375,390,6
399.335625,398,7
404.4553125,400,8
409.575,411,9
414.6946875,419,10
419.814375,422,11
424.9340625,427,12
430.05375,433,13
435.1734375,435,14
440.293125,443,15
445.4128125,442,16
450.5325,445,17
455.6521875,448,18
460.771875,456,19
465.8915625,455,20
471.01125,463,21
476.1309375,466,22
481.250625,470,23
486.3703125,477,24
491.49,484,25
496.6096875,494,26
501.729375,496,27
506.8490625,507,28
511.96875,511,29
517.0884375,518,30
522.208125,521,31
527.3278125,521,32
532.4475,526,33
537.5671875,529,34
542.686875,535,35
547.8065625,536,36
552.92625,543,37
558.0459375,545,38
563.165625,554,39
568.2853125,559,40
573.405,568,41
578.5246875,575,42
583.644375,579,43
588.7640625,584,44
593.88375,592,45
599.0034375,594,46
604.123125,599,47
609.2428125,600,48
614.3625,603,49
619.4821875,607,50
624.601875,612,51
629.7215625,612,52
634.84125,619,53
639.9609375,622,54
645.080625,628,55
650.2003125,636,56
655.32,644,57
660.4396875,654,58
665.559375,658,59
670.6790625,664,60
675.79875,668,61
680.9184375,673,62
686.038125,676,63
691.1578125,677,0
696.2775,682,1
701.3971875,685,2
706.516875,689,3
711.6365625,694,4
716.75625,698,5
721.8759375,702,6
726.995625,708,7
732.1153125,715,8
737.235,721,9
742.3546875,730,10
747.474375,737,11
752.5940625,739,12
757.71375,740,13
762.8334375,748,14
767.953125,756,15
773.0728125,757,16
778.1925,756,17
783.3121875,761,18
788.431875,764,19
793.5515625,772,20
798.67125,770,21
803.7909375,778,22
808.910625,781,23
814.0303125,790,24
819.15,798,25
824.2696875,804,26
829.389375,812,27
834.5090625,819,28
839.62875,822,29
844.7484375,829,30
849.868125,833,31
854.9878125,831,32
860.1075,837,33
865.2271875,839,34
870.346875,847,35
875.4665625,849,36
880.58625,857,37
885.7059375,860,38
890.825625,867,39
895.9453125,872,40
901.065,879,41
906.1846875,885,42
911.304375,888,43
916.4240625,897,44
921.54375,903,45
926.6634375,907,46
931.783125,910,47
936.9028125,910,48
942.0225,915,49
947.1421875,917,50
952.261875,920,51
957.3815625,926,52
962.50125,930,53
967.6209375,935,54
972.740625,939,55
977.8603125,948,56
982.98,955,57
988.0996875,962,58
993.219375,969,59
998.3390625,976,60
1003.45875,979,61
1008.5784375,983,62
1013.698125,988,63
1018.8178125,988,0
1023.9375,991,1
1029.0571875,996,2
1034.176875,1001,3
1039.2965625,1001,4
1044.41625,1011,5
1049.5359375,1015,6
1054.655625,1022,7
1059.7753125,1028,8
1064.895,1036,9
1070.0146875,1043,10
1075.134375,1043,11
1080.2540625,1053,12
1085.37375,1055,13
1090.4934375,1060,14
1095.613125,1062,15
1100.7328125,1069,16
1105.8525,1069,17
1110.9721875,1070,18
1116.091875,1076,19
1121.2115625,1081,20
1126.33125,1086,21
1131.4509375,1087,22
1136.570625,1095,23
1141.6903125,1102,24
1146.81,1108,25
1151.9296875,1117,26
1157.049375,1125,27
1162.1690625,1130,28
1167.28875,1138,29
1172.4084375,1140,30
1177.528125,1144,31
1182.6478125,1147,32
1187.7675,1147,33
1192.8871875,1151,34
1198.006875,1158,35
1203.1265625,1161,36
1208.24625,1163,37
1213.3659375,1169,38
1218.485625,1176,39
1223.6053125,1182,40
1228.725,1192,41
1233.8446875,1196,42
1238.964375,1207,43
1244.0840625,1210,44
1249.20375,1213,45
1254.3234375,1219,46
1259.443125,1223,47
1264.5628125,1221,48
1269.6825,1226,49
1274.8021875,1230,50
1279.921875,1236,51
1285.0415625,1235,52
1290.16125,1240,53
1295.2809375,1245,54
1300.400625,1251,55
1305.5203125,1261,56
1310.64,1267,57
1315.7596875,1274,58
1320.879375,1281,59
1325.9990625,1291,60
1331.11875,1294,61
1336.2384375,1297,62
1341.358125,1300,63
1346.4778125,1302,0
1351.5975,1307,1
1356.7171875,1311,2
1361.836875,1316,3
1366.9565625,1320,4
1372.07625,1323,5
1377.1959375,1329,6
1382.315625,1333,7
1387.4353125,1343,8
1392.555,1346,9
1397.6746875,1355,10
1402.794375,1360,11
1407.9140625,1368,12
1413.03375,1371,13
1418.1534375,1375,14
1423.273125,1381,15
1428.3928125,1383,16
1433.5125,1383,17
1438.6321875,1391,18
1443.751875,1390,19
1448.8715625,1396,20
1453.99125,1402,21
1459.1109375,1405,22
1464.230625,1412,23
1469.3503125,1420,24
1474.47,1425,25
1479.5896875,1434,26
1484.709375,1439,27
1489.8290625,1447,28
1494.94875,1454,29
1500.0684375,1457,30
1505.188125,1465,31
1510.3078125,1467,32
1515.4275,1467,33
1520.5471875,1474,34
1525.666875,1478,35
1530.7865625,1480,36
1535.90625,1486,37
1541.0259375,1493,38
1546.145625,1499,39
1551.2653125,1502,40
1556.385,1509,41
1561.5046875,1517,42
1566.624375,1520,43
1571.7440625,1528,44
1576.86375,1534,45
1581.9834375,1535,46
1587.103125,1544,47
1592.2228125,1544,48
1597.3425,1544,49
1602.4621875,1552,50
1607.581875,1556,51
1612.7015625,1559,52
1617.82125,1564,53
1622.9409375,1568,54
1628.060625,1576,55
1633.1803125,1583,56
1638.3,1589,57
1643.4196875,1595,58
1648.539375,1605,59
1653.6590625,1611,60
1658.77875,1619,61
1663.8984375,1622,62
1669.018125,1627,63
1674.1378125,1627,0
1679.2575,1627,1
1684.3771875,1632,2
1689.496875,1638,3
1694.6165625,1645,4
1699.73625,1648,5
1704.8559375,1650,6
1709.975625,1658,7
1715.0953125,1668,8
1720.215,1678,9
1725.3346875,1684,10
1730.454375,1689,11
1735.5740625,1697,12
1740.69375,1697,13
1745.8134375,1702,14
1750.933125,1710,15
1756.0528125,1710,16
1761.1725,1715,17
1766.2921875,1714,18
1771.411875,1720,19
1776.5315625,1722,20
1781.65125,1727,21
1786.7709375,1729,22
1791.890625,1739,23
1797.0103125,1749,24
1802.13,1754,25
1807.2496875,1763,26
1812.369375,1770,27
1817.4890625,1776,28
1822.60875,1780,29
1827.7284375,1786,30
1832.848125,1793,31
1837.9678125,1791,32
1843.0875,1797,33
1848.2071875,1799,34
1853.326875,1807,35
1858.4465625,1808,36
1863.56625,1817,37
1868.6859375,1821,38
1873.805625,1826,39
1878.9253125,1834,40
1884.045,1842,41
1889.1646875,1847,42
1894.284375,1853,43
1899.4040625,1859,44
1904.52375,1866,45
1909.6434375,1871,46
1914.763125,1877,47
1919.8828125,1880,48
1925.0025,1881,49
1930.1221875,1881,50
1935.241875,1889,51
1940.3615625,1891,52
1945.48125,1896,53
1950.6009375,1901,54
1955.720625,1907,55
1960.8403125,1917,56
1965.96,1922,57
1971.0796875,1932,58
1976.199375,1940,59
1981.3190625,1947,60
1986.43875,1949,61
1991.5584375,1955,62
1996.678125,1962,63
2001.7978125,1961,0
2006.9175,1964,1
2012.0371875,1969,2
2017.156875,1972,3
2022.2765625,1981,4
2027.39625,1983,5
2032.5159375,1989,6
2037.635625,1998,7
2042.7553125,2001,8
2047.875,2013,9
2052.9946875,2020,10
2058.114375,2025,11
2063.2340625,2031,12
2068.35375,2037,13
2073.4734375,2040,14
2078.593125,2044,15
2083.7128125,2047,16
2088.8325,2050,17
2093.9521875,2051,18
2099.071875,2060,19
2104.1915625,2064,20
2109.31125,2068,21
2114.4309375,2071,22
2119.550625,2077,23
2124.6703125,2085,24
2129.79,2090,25
2134.9096875,2103,26
2140.029375,2108,27
2145.1490625,2117,28
2150.26875,2122,29
2155.3884375,2127,30
2160.508125,2134,31
2165.6278125,2132,32
2170.7475,2137,33
2175.8671875,2142,34
2180.986875,2144,35
2186.1065625,2150,36
2191.22625,2157,37
2196.3459375,2162,38
2201.465625,2167,39
2206.5853125,2174,40
2211.705,2185,41
2216.8246875,2188,42
2221.944375,2192,43
2227.0640625,2203,44
2232.18375,2208,45
2237.3034375,2212,46
2242.423125,2218,47
2247.5428125,2215,48
2252.6625,2219,49
2257.7821875,2226,50
2262.901875,2229,51
2268.0215625,2237,52
2273.14125,2238,53
2278.2609375,2243,54
2283.380625,2249,55
2288.5003125,2256,56
2293.62,2264,57
2298.7396875,2273,58
2303.859375,2282,59
2308.9790625,2286,60
2314.09875,2290,61
2319.2184375,2299,62
2324.338125,2305,63
2329.4578125,2307,0
2334.5775,2305,1
2339.6971875,2313,2
2344.816875,2314,3
2349.9365625,2322,4
2355.05625,2327,5
2360.1759375,2334,6
2365.295625,2339,7
2370.4153125,2346,8
2375.535,2353,9
2380.6546875,2363,10
2385.774375,2368,11
2390.8940625,2372,12
2396.01375,2381,13
2401.1334375,2385,14
2406.253125,2389,15
2411.3728125,2390,16
2416.4925,2391,17
2421.6121875,2399,18
2426.731875,2400,19
2431.8515625,2406,20
2436.97125,2411,21
2442.0909375,2418,22
2447.210625,2423,23
2452.3303125,2431,24
2457.45,2440,25
2462.5696875,2447,26
2467.689375,2456,27
2472.8090625,2461,28
2477.92875,2469,29
2483.0484375,2470,30
2488.168125,2479,31
2493.2878125,2479,32
2498.4075,2477,33
2503.5271875,2487,34
2508.646875,2489,35
2513.7665625,2497,36
2518.88625,2500,37
2524.0059375,2502,38
2529.125625,2511,39
2534.2453125,2518,40
2539.365,2524,41
2544.4846875,2534,42
2549.604375,2539,43
2554.7240625,2546,44
2559.84375,2552,45
2564.9634375,2556,46
2570.083125,2561,47
2575.2028125,2563,48
2580.3225,2563,49
2585.4421875,2573,50
2590.561875,2574,51
2595.6815625,2579,52
2600.80125,2582,53
2605.9209375,2586,54
2611.040625,2594,55
2616.1603125,2599,56
2621.28,2611,57
2626.3996875,2619,58
2631.519375,2624,59
2636.6390625,2632,60
2641.75875,2640,61
2646.8784375,2644,62
2651.998125,2648,63
2657.1178125,2650,0
2662.2375,2651,1
2667.3571875,2658,2
2672.476875,2662,3
2677.5965625,2664,4
2682.71625,2672,5
2687.8359375,2677,6
2692.955625,2683,7
2698.0753125,2692,8
2703.195,2702,9
2708.3146875,2706,10
2713.434375,2710,11
2718.5540625,2718,12
2723.67375,2727,13
2728.7934375,2729,14
2733.913125,2734,15
2739.0328125,2735,16
2744.1525,2737,17
2749.2721875,2743,18
2754.391875,2746,19
2759.5115625,2751,20
2764.63125,2755,21
2769.7509375,2762,22
2774.870625,2766,23
2779.9903125,2774,24
2785.11,2784,25
2790.2296875,2793,26
2795.349375,2799,27
2800.4690625,2804,28
2805.58875,2807,29
2810.7084375,2815,30
2815.828125,2822,31
2820.9478125,2823,32
2826.0675,2827,33
2831.1871875,2830,34
2836.306875,2836,35
2841.4265625,2838,36
2846.54625,2845,37
2851.6659375,2851,38
2856.785625,2855,39
2861.9053125,2867,40
2867.025,2868,41
2872.1446875,2879,42
2877.264375,2884,43
2882.3840625,2892,44
2887.50375,2897,45
2892.6234375,2902,46
2897.743125,2901,47
2902.8628125,2907,48
2907.9825,2910,49
2913.1021875,2912,50
2918.221875,2916,51
2923.3415625,2923,52
2928.46125,2926,53
2933.5809375,2930,54
2938.700625,2937,55
2943.8203125,2947,56
2948.94,2952,57
2954.0596875,2962,58
2959.179375,2969,59
2964.2990625,2977,60
2969.41875,2981,61
2974.5384375,2986,62
2979.658125,2993,63
2984.7778125,2991,0
2989.8975,2998,1
2995.0171875,3001,2
3000.136875,3000,3
3005.2565625,3009,4
3010.37625,3017,5
3015.4959375,3021,6
3020.615625,3029,7
3025.7353125,3036,8
3030.855,3043,9
3035.9746875,3049,10
3041.094375,3057,11
3046.2140625,3062,12
3051.33375,3067,13
3056.4534375,3073,14
3061.573125,3077,15
3066.6928125,3077,16
3071.8125,3080,17
3076.9321875,3083,18
3082.051875,3090,19
3087.1715625,3096,20
3092.29125,3098,21
3097.4109375,3103,22
3102.530625,3105,23
3107.6503125,3117,24
3112.77,3124,25
3117.8896875,3133,26
3123.009375,3137,27
3128.1290625,3148,28
3133.24875,3152,29
3138.3684375,3157,30
3143.488125,3163,31
3148.6078125,3163,32
3153.7275,3164,33
3158.8471875,3173,34
3163.966875,3176,35
3169.0865625,3180,36
3174.20625,3184,37
3179.3259375,3191,38
3184.445625,3199,39
3189.5653125,3205,40
3194.685,3212,41
3199.8046875,3218,42
3204.924375,3222,43
3210.0440625,3230,44
3215.16375,3236,45
3220.2834375,3242,46
3225.403125,3244,47
3230.5228125,3245,48
3235.6425,3249,49
3240.7621875,3254,50
3245.881875,3257,51
3251.0015625,3264,52
3256.12125,3265,53
3261.2409375,3271,54
3266.360625,3279,55
3271.4803125,3281,56
3276.6,3293,57
3281.7196875,3300,58
3286.839375,3308,59
3291.9590625,3316,60
3297.07875,3321,61
3302.1984375,3324,62
3307.318125,3329,63
3312.4378125,3333,0
3317.5575,3333,1
3322.6771875,3342,2
3327.796875,3343,3
3332.9165625,3346,4
3338.03625,3352,5
3343.1559375,3356,6
3348.275625,3364,7
3353.3953125,3375,8
3358.515,3381,9
3363.6346875,3389,10
3368.754375,3397,11
3373.8740625,3400,12
3378.99375,3406,13
3384.1134375,3409,14
3389.233125,3416,15
3394.3528125,3416,16
3399.4725,3419,17
3404.5921875,3422,18
3409.711875,3428,19
3414.8315625,3428,20
3419.95125,3436,21
3425.0709375,3441,22
3430.190625,3449,23
3435.3103125,3453,24
3440.43,3461,25
3445.5496875,3473,26
3450.669375,3478,27
3455.7890625,3484,28
3460.90875,3487,29
3466.0284375,3493,30
3471.148125,3500,31
3476.2678125,3501,32
3481.3875,3507,33
3486.5071875,3510,34
3491.626875,3512,35
3496.7465625,3517,36
3501.86625,3522,37
3506.9859375,3528,38
3512.105625,3532,39
3517.2253125,3541,40
3522.345,3549,41
3527.4646875,3557,42
3532.584375,3561,43
3537.7040625,3568,44
3542.82375,3574,45
3547.9434375,3577,46
3553.063125,3581,47
3558.1828125,3585,48
3563.3025,3586,49
3568.4221875,3594,50
3573.541875,3598,51
3578.6615625,3595,52
3583.78125,3603,53
3588.9009375,3604,54
3594.020625,3612,55
3599.1403125,3623,56
3604.26,3625,57
3609.3796875,3635,58
3614.499375,3644,59
3619.6190625,3651,60
3624.73875,3657,61
3629.8584375,3658,62
3634.978125,3664,63
3640.0978125,3669,0
3645.2175,3668,1
3650.3371875,3675,2
3655.456875,3678,3
3660.5765625,3684,4
3665.69625,3691,5
3670.8159375,3693,6
3675.935625,3700,7
3681.0553125,3705,8
3686.175,3713,9
3691.2946875,3724,10
3696.414375,3729,11
3701.5340625,3736,12
3706.65375,3739,13
3711.7734375,3743,14
3716.893125,3748,15
3722.0128125,3749,16
3727.1325,3753,17
3732.2521875,3756,18
3737.371875,3764,19
3742.4915625,3762,20
3747.61125,3769,21
3752.7309375,3776,22
3757.850625,3781,23
3762.9703125,3789,24
3768.09,3795,25
3773.2096875,3806,26
3778.329375,3811,27
3783.4490625,3819,28
3788.56875,3822,29
3793.6884375,3828,30
3798.808125,3835,31
3803.9278125,3832,32
3809.0475,3838,33
3814.1671875,3845,34
3819.286875,3843,35
3824.4065625,3849,36
3829.52625,3855,37
3834.6459375,3862,38
3839.765625,3866,39
3844.8853125,3874,40
3850.005,3883,41
3855.1246875,3889,42
3860.244375,3893,43
3865.3640625,3901,44
3870.48375,3906,45
3875.6034375,3908,46
3880.723125,3912,47
3885.8428125,3915,48
3890.9625,3916,49
3896.0821875,3925,50
3901.201875,3927,51
3906.3215625,3930,52
3911.44125,3936,53
3916.5609375,3939,54
3921.680625,3946,55
3926.8003125,3952,56
3931.92,3958,57
3937.0396875,3967,58
3942.159375,3973,59
3947.2790625,3981,60
3952.39875,3989,61
3957.5184375,3996,62
3962.638125,3998,63
3967.7578125,3997,0
3972.8775,4001,1
3977.9971875,4007,2
3983.116875,4009,3
3988.2365625,4014,4
3993.35625,4021,5
3998.4759375,4023,6
4003.595625,4030,7
4008.7153125,4039,8
4013.835,4044,9
4018.9546875,4052,10
4024.074375,4059,11
4029.1940625,4066,12
4034.31375,4067,13
4039.4334375,4074,14
4044.553125,4078,15
4049.6728125,4081,16
4054.7925,4080,17
4059.9121875,4085,18
4065.031875,4090,19
4070.1515625,4091,20
4075.27125,4099,21
4080.3909375,4102,22
4085.510625,4110,23
4090.6303125,4118,24
4095.75,4122,25
4100.8696875,4133,26
4105.989375,4141,27
4111.1090625,4149,28
4116.22875,4149,29
4121.3484375,4157,30
4126.468125,4162,31
4131.5878125,4164,32
4136.7075,4166,33
4141.8271875,4170,34
4146.946875,4173,35
4152.0665625,4176,36
4157.18625,4181,37
4162.3059375,4192,38
4167.425625,4195,39
4172.5453125,4203,40
4177.665,4209,41
4182.7846875,4213,42
4187.904375,4221,43
4193.0240625,4227,44
4198.14375,4234,45
4203.2634375,4236,46
4208.383125,4236,47
4213.5028125,4243,48
4218.6225,4242,49
4223.7421875,4249,50
4228.861875,4251,51
4233.9815625,4255,52
4239.10125,4261,53
4244.2209375,4267,54
4249.340625,4274,55
4254.4603125,4277,56
4259.58,4282,57
4264.6996875,4294,58
4269.819375,4298,59
4274.9390625,4308,60
4280.05875,4313,61
4285.1784375,4317,62
4290.298125,4324,63
4295.4178125,4323,0
4300.5375,4322,1
4305.6571875,4328,2
4310.776875,4338,3
4315.8965625,4341,4
4321.01625,4347,5
4326.1359375,4350,6
4331.255625,4356,7
4336.3753125,4361,8
4341.495,4370,9
4346.6146875,4378,10
4351.734375,4380,11
4356.8540625,4390,12
4361.97375,4396,13
4367.0934375,4395,14
4372.213125,4404,15
4377.3328125,4405,16
4382.4525,4405,17
4387.5721875,4411,18
4392.691875,4413,19
4397.8115625,4420,20
4402.93125,4424,21
4408.0509375,4427,22
4413.170625,4432,23
4418.2903125,4438,24
4423.41,4450,25
4428.5296875,4457,26
4433.649375,4467,27
4438.7690625,4467,28
4443.88875,4474,29
4449.0084375,4476,30
4454.128125,4483,31
4459.2478125,4484,32
4464.3675,4487,33
4469.4871875,4494,34
4474.606875,4496,35
4479.7265625,4500,36
4484.84625,4507,37
4489.9659375,4512,38
4495.085625,4517,39
4500.2053125,4523,40
4505.325,4529,41
4510.4446875,4537,42
4515.564375,4540,43
4520.6840625,4549,44
4525.80375,4554,45
4530.9234375,4551,46
4536.043125,4566,47
4541.1628125,4565,48
4546.2825,4565,49
4551.4021875,4570,50
4556.521875,4572,51
4561.6415625,4578,52
4566.76125,4584,53
4571.8809375,4584,54
4577.000625,4593,55
4582.1203125,4597,56
4587.24,4607,57
4592.3596875,4615,58
4597.479375,4620,59
4602.5990625,4627,60
4607.71875,4634,61
4612.8384375,4636,62
4617.958125,4642,63
4623.0778125,4644,0
4628.1975,4644,1
4633.3171875,4649,2
4638.436875,4652,3
4643.5565625,4661,4
4648.67625,4664,5
4653.7959375,4668,6
4658.915625,4674,7
4664.0353125,4679,8
4669.155,4689,9
4674.2746875,4693,10
4679.394375,4704,11
4684.5140625,4708,12
4689.63375,4712,13
4694.7534375,4714,14
4699.873125,4722,15
4704.9928125,4725,16
4710.1125,4724,17
4715.2321875,4730,18
4720.351875,4733,19
4725.4715625,4737,20
4730.59125,4741,21
4735.7109375,4747,22
4740.830625,4754,23
4745.9503125,4761,24
4751.07,4763,25
4756.1896875,4775,26
4761.309375,4783,27
4766.4290625,4787,28
4771.54875,4794,29
4776.6684375,4799,30
4781.788125,4803,31
4786.9078125,4805,32
4792.0275,4808,33
4797.1471875,4811,34
4802.266875,4813,35
4807.3865625,4818,36
4812.50625,4825,37
4817.6259375,4828,38
4822.745625,4837,39
4827.8653125,4838,40
4832.985,4849,41
4838.1046875,4854,42
4843.224375,4863,43
4848.3440625,4868,44
4853.46375,4872,45
4858.5834375,4875,46
4863.703125,4881,47
4868.8228125,4882,48
4873.9425,4886,49
4879.0621875,4887,50
4884.181875,4892,51
4889.3015625,4895,52
4894.42125,4898,53
4899.5409375,4908,54
4904.660625,4909,55
4909.7803125,4917,56
4914.9,4924,57
4920.0196875,4930,58
4925.139375,4938,59
4930.2590625,4946,60
4935.37875,4950,61
4940.4984375,4957,62
4945.618125,4959,63
4950.7378125,4962,0
4955.8575,4965,1
4960.9771875,4969,2
4966.096875,4970,3
4971.2165625,4975,4
4976.33625,4984,5
4981.4559375,4986,6
4986.575625,4993,7
4991.6953125,5001,8
4996.815,5008,9
5001.9346875,5014,10
5007.054375,5022,11
5012.1740625,5027,12
5017.29375,5032,13
5022.4134375,5036,14
5027.533125,5043,15
5032.6528125,5039,16
5037.7725,5044,17
5042.8921875,5047,18
5048.011875,5053,19
5053.1315625,5057,20
5058.25125,5059,21
5063.3709375,5067,22
5068.490625,5071,23
5073.6103125,5081,24
5078.73,5086,25
5083.8496875,5097,26
5088.969375,5101,27
5094.0890625,5109,28
5099.20875,5112,29
5104.3284375,5117,30
5109.448125,5120,31
5114.5678125,5126,32
5119.6875,5125,33
5124.8071875,5128,34
5129.926875,5134,35
5135.0465625,5141,36
5140.16625,5145,37
5145.2859375,5149,38
5150.405625,5154,39
5155.5253125,5166,40
5160.645,5167,41
5165.7646875,5173,42
5170.884375,5183,43
5176.0040625,5187,44
5181.12375,5190,45
5186.2434375,5198,46
5191.363125,5203,47
5196.4828125,5199,48
5201.6025,5207,49
5206.7221875,5212,50
5211.841875,5212,51
